,GDP,Month,Year,Date,GDP_Norm,GDP_Norm_Diff,GDP_Norm_Diff_lag_1,GDP_Norm_Diff_lag_2,GDP_Norm_Diff_lag_3,GDP_Norm_Diff_lag_4,GDP_Norm_Diff_lag_5,GDP_Norm_Diff_lag_6,GDP_Norm_Diff_lag_7,GDP_Norm_Diff_lag_8,GDP_Norm_Diff_lag_9,GDP_Norm_Diff_lag_10,GDP_Norm_Diff_lag_11,GDP_Norm_Diff_lag_12
53,553053.1,8,2018,2018-08-01,0.8420216755728185,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087,0.04379801633387137
54,553327.1,9,2018,2018-09-01,0.8520080752361965,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581,0.047151114031068087
55,553966.0,10,2018,2018-10-01,0.8752938808746358,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315,0.03315193114528581
56,555069.8,11,2018,2018-11-01,0.9155237638981284,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543,0.01625887915997315
57,556503.6,12,2018,2018-12-01,0.9677810625745902,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603,0.0028902244281252543
58,557458.0,1,2019,2019-01-01,1.002565806511554,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603
59,557798.1,2,2019,2019-02-01,1.0149613339769357,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492
60,557683.4,3,2019,2019-03-01,1.0107808958696767,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949
61,558071.0,4,2019,2019-04-01,1.0249076422548045,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326
62,559120.4,5,2019,2019-05-01,1.0631548240312607,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294
63,560639.9,6,2019,2019-06-01,1.118535606106088,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304
64,561480.0,7,2019,2019-07-01,1.1491544906214295,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285
65,561449.0,8,2019,2019-08-01,1.148024642484332,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127
66,560831.9,9,2019,2019-09-01,1.1255333752132726,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998
67,561339.0,10,2019,2019-10-01,1.1440155039333408,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294
68,563255.2,11,2019,2019-11-01,1.2138546974916047,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262
69,563825.0,12,2019,2019-12-01,1.2346220351857402,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178
70,546515.0,1,2020,2020-01-01,0.6037294141161369,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736
71,508569.5,2,2020,2020-02-01,-0.7792593757623516,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175
72,456768.8,3,2020,2020-03-01,-2.6672246788380427,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988
73,431794.0,4,2020,2020-04-01,-3.5774740741407074,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786
74,440425.4,5,2020,2020-05-01,-3.262887906058663,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625
75,476552.1,6,2020,2020-06-01,-1.9461883997851093,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733
76,503509.0,7,2020,2020-07-01,-0.9636979724649933,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145
77,515185.4,8,2020,2020-08-01,-0.5381315599486945,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976
78,513461.7,9,2020,2020-09-01,-0.6009547610427259,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323
79,509621.0,10,2020,2020-10-01,-0.7409356558862865,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827
80,505543.8,11,2020,2020-11-01,-0.889536198614478,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385
81,502071.8,12,2020,2020-12-01,-1.0160791899693977,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524
82,504255.0,1,2021,2021-01-01,-0.9365087237464536,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033
83,512935.2,2,2021,2021-02-01,-0.6201439560163334,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885
84,526711.0,3,2021,2021-03-01,-0.11806131191866531,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691
85,537175.0,4,2021,2021-04-01,0.26331710442289047,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647
86,542925.9,5,2021,2021-05-01,0.4729185125401173,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454
87,544652.5,6,2021,2021-06-01,0.5358474091050371,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159,1.3166995062735536
88,546487.0,7,2021,2021-07-01,0.6027089061213391,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988,0.9824904273201159
89,549118.3,8,2021,2021-08-01,0.6986111449324586,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139,0.4255664125162988
90,552329.6,9,2021,2021-09-01,0.815652477921527,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058,-0.06282320109403139
91,554821.0,10,2021,2021-10-01,0.9064558214300668,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145,-0.13998089484356058
92,556375.7,11,2021,2021-11-01,0.9631195278412096,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975,-0.14860054272819145
93,557088.1,12,2021,2021-12-01,0.989084166965993,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417,-0.12654299135491975
94,557524.0,1,2022,2022-01-01,1.0049712896421488,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201,0.07957046622294417
95,557777.7,2,2022,2022-02-01,1.0142178210092965,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681,0.3163647677301201
96,557857.2,3,2022,2022-03-01,1.0171153347802402,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558,0.5020826440976681
97,557810.0,4,2022,2022-04-01,1.0153950498747255,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683,0.3813784163415558
98,557644.0,5,2022,2022-05-01,1.009344895334139,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985,0.20960140811722683
99,557396.0,6,2022,2022-06-01,1.000306110237359,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195,0.06292889656491985
100,557286.0,7,2022,2022-07-01,0.9962969716863679,-0.004009138550991054,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948,0.06686149701630195
101,557350.9,8,2022,2022-08-01,0.9986623634314535,0.0023653917450856543,-0.004009138550991054,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838,0.09590223881111948
102,557590.5,9,2022,2022-09-01,1.0073949961297932,0.008732632698339682,0.0023653917450856543,-0.004009138550991054,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398,0.11704133298906838
103,558005.0,10,2022,2022-10-01,1.0225021591242098,0.015107162994416612,0.008732632698339682,0.0023653917450856543,-0.004009138550991054,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282,0.0908033435085398
104,558005.0,11,2022,2022-11-01,1.0225021591242098,0.0,0.015107162994416612,0.008732632698339682,0.0023653917450856543,-0.004009138550991054,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417,0.05666370641114282
105,558005.0,12,2022,2022-12-01,1.0225021591242098,0.0,0.0,0.015107162994416612,0.008732632698339682,0.0023653917450856543,-0.004009138550991054,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774,0.025964639124783417
106,558005.0,1,2023,2023-01-01,1.0225021591242098,0.0,0.0,0.0,0.015107162994416612,0.008732632698339682,0.0023653917450856543,-0.004009138550991054,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703,0.015887122676155774
107,558005.0,2,2023,2023-02-01,1.0225021591242098,0.0,0.0,0.0,0.0,0.015107162994416612,0.008732632698339682,0.0023653917450856543,-0.004009138550991054,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716,0.009246531367147703
108,558005.0,3,2023,2023-03-01,1.0225021591242098,0.0,0.0,0.0,0.0,0.0,0.015107162994416612,0.008732632698339682,0.0023653917450856543,-0.004009138550991054,-0.009038785096780133,-0.006050154540586439,-0.0017202849055146796,0.002897513770943716
